index	date	traffic	Entity	Class	DayOfWeek	DayOfMonth	WeekOfYear	Month	Year	DaysFromStart	Delta
322	2020-11-18	363.09999999999997	A	High	2	18	47	11	2020	322.0	8.050000000000011
323	2020-11-19	419.1499999999999	A	High	3	19	47	11	2020	323.0	56.049999999999955
324	2020-11-20	429.19999999999993	A	High	4	20	47	11	2020	324.0	10.050000000000011
325	2020-11-21	443.24999999999994	A	High	5	21	47	11	2020	325.0	14.050000000000011
326	2020-11-22	450.29999999999995	A	High	6	22	47	11	2020	326.0	7.050000000000011
327	2020-11-23	433.34999999999997	A	High	0	23	48	11	2020	327.0	-16.94999999999999
328	2020-11-24	445.3999999999999	A	High	1	24	48	11	2020	328.0	12.049999999999955
329	2020-11-25	453.44999999999993	A	High	2	25	48	11	2020	329.0	8.050000000000011
330	2020-11-26	430.49999999999994	A	High	3	26	48	11	2020	330.0	-22.94999999999999
331	2020-11-27	477.54999999999995	A	High	4	27	48	11	2020	331.0	47.05000000000001
332	2020-11-28	454.59999999999997	A	High	5	28	48	11	2020	332.0	-22.94999999999999
333	2020-11-29	474.6499999999999	A	High	6	29	48	11	2020	333.0	20.049999999999955
334	2020-11-30	453.69999999999993	A	High	0	30	49	11	2020	334.0	-20.94999999999999
335	2020-12-01	494.74999999999994	A	High	1	1	49	12	2020	335.0	41.05000000000001
336	2020-12-02	440.79999999999995	A	High	2	2	49	12	2020	336.0	-53.94999999999999
337	2020-12-03	469.84999999999997	A	High	3	3	49	12	2020	337.0	29.05000000000001
338	2020-12-04	515.8999999999999	A	High	4	4	49	12	2020	338.0	46.0499999999999
339	2020-12-05	505.94999999999993	A	High	5	5	49	12	2020	339.0	-9.949999999999932
340	2020-12-06	504.99999999999994	A	High	6	6	49	12	2020	340.0	-0.9499999999999886
341	2020-12-07	517.05	A	High	0	7	50	12	2020	341.0	12.050000000000011
342	2020-12-08	512.0999999999999	A	High	1	8	50	12	2020	342.0	-4.9500000000000455
343	2020-12-09	563.1499999999999	A	High	2	9	50	12	2020	343.0	51.049999999999955
344	2020-12-10	503.19999999999993	A	High	3	10	50	12	2020	344.0	-59.94999999999993
345	2020-12-11	566.25	A	High	4	11	50	12	2020	345.0	63.05000000000007
346	2020-12-12	516.3	A	High	5	12	50	12	2020	346.0	-49.950000000000045
347	2020-12-13	556.3499999999999	A	High	6	13	50	12	2020	347.0	40.049999999999955
348	2020-12-14	527.3999999999999	A	High	0	14	51	12	2020	348.0	-28.950000000000045
349	2020-12-15	578.4499999999999	A	High	1	15	51	12	2020	349.0	51.05000000000007
350	2020-12-16	572.5	A	High	2	16	51	12	2020	350.0	-5.949999999999932
351	2020-12-17	579.55	A	High	3	17	51	12	2020	351.0	7.0499999999999545
352	2020-12-18	545.5999999999999	A	High	4	18	51	12	2020	352.0	-33.950000000000045
353	2020-12-19	589.6499999999999	A	High	5	19	51	12	2020	353.0	44.049999999999955
354	2020-12-20	552.6999999999999	A	High	6	20	51	12	2020	354.0	-36.94999999999993
355	2020-12-21	549.75	A	High	0	21	52	12	2020	355.0	-2.949999999999932
356	2020-12-22	594.8	A	High	1	22	52	12	2020	356.0	45.049999999999955
357	2020-12-23	588.8499999999999	A	High	2	23	52	12	2020	357.0	-5.9500000000000455
358	2020-12-24	559.8999999999999	A	High	3	24	52	12	2020	358.0	-28.950000000000045
359	2020-12-25	605.9499999999999	A	High	4	25	52	12	2020	359.0	46.05000000000007
360	2020-12-26	624.0	A	High	5	26	52	12	2020	360.0	18.050000000000068
361	2020-12-27	622.05	A	High	6	27	52	12	2020	361.0	-1.9500000000000455
362	2020-12-28	548.0999999999999	A	High	0	28	53	12	2020	362.0	-73.95000000000005
363	2020-12-29	601.1499999999999	A	High	1	29	53	12	2020	363.0	53.049999999999955
364	2020-12-30	574.1999999999999	A	High	2	30	53	12	2020	364.0	-26.949999999999932
365	2020-12-31	587.25	A	High	3	31	53	12	2020	365.0	13.050000000000068
366	2021-01-01	561.3	A	High	4	1	53	1	2021	366.0	-25.950000000000045
367	2021-01-02	559.3499999999999	A	High	5	2	53	1	2021	367.0	-1.9500000000000455
368	2021-01-03	605.3999999999999	A	High	6	3	53	1	2021	368.0	46.049999999999955
369	2021-01-04	622.4499999999999	A	High	0	4	1	1	2021	369.0	17.050000000000068
370	2021-01-05	590.5	A	High	1	5	1	1	2021	370.0	-31.949999999999932
371	2021-01-06	592.55	A	High	2	6	1	1	2021	371.0	2.0499999999999545
372	2021-01-07	596.5999999999999	A	High	3	7	1	1	2021	372.0	4.0499999999999545
373	2021-01-08	548.6499999999999	A	High	4	8	1	1	2021	373.0	-47.950000000000045
374	2021-01-09	617.6999999999999	A	High	5	9	1	1	2021	374.0	69.05000000000007
375	2021-01-10	554.75	A	High	6	10	1	1	2021	375.0	-62.94999999999993
376	2021-01-11	561.8	A	High	0	11	2	1	2021	376.0	7.0499999999999545
377	2021-01-12	603.8499999999999	A	High	1	12	2	1	2021	377.0	42.049999999999955
378	2021-01-13	587.8999999999999	A	High	2	13	2	1	2021	378.0	-15.950000000000045
379	2021-01-14	539.9499999999999	A	High	3	14	2	1	2021	379.0	-47.94999999999993
380	2021-01-15	580.0	A	High	4	15	2	1	2021	380.0	40.05000000000007
381	2021-01-16	532.05	A	High	5	16	2	1	2021	381.0	-47.950000000000045
382	2021-01-17	568.0999999999999	A	High	6	17	2	1	2021	382.0	36.049999999999955
383	2021-01-18	525.1499999999999	A	High	0	18	3	1	2021	383.0	-42.950000000000045
384	2021-01-19	592.1999999999999	A	High	1	19	3	1	2021	384.0	67.05000000000007
385	2021-01-20	580.25	A	High	2	20	3	1	2021	385.0	-11.949999999999932
386	2021-01-21	521.3	A	High	3	21	3	1	2021	386.0	-58.950000000000045
387	2021-01-22	522.3499999999999	A	High	4	22	3	1	2021	387.0	1.0499999999999545
388	2021-01-23	506.39999999999986	A	High	5	23	3	1	2021	388.0	-15.950000000000045
389	2021-01-24	528.4499999999999	A	High	6	24	3	1	2021	389.0	22.050000000000068
390	2021-01-25	572.5	A	High	0	25	4	1	2021	390.0	44.05000000000007
391	2021-01-26	501.54999999999995	A	High	1	26	4	1	2021	391.0	-70.95000000000005
392	2021-01-27	545.5999999999999	A	High	2	27	4	1	2021	392.0	44.049999999999955
393	2021-01-28	477.6499999999999	A	High	3	28	4	1	2021	393.0	-67.94999999999999
394	2021-01-29	525.6999999999999	A	High	4	29	4	1	2021	394.0	48.05000000000001
395	2021-01-30	519.75	A	High	5	30	4	1	2021	395.0	-5.949999999999932
396	2021-01-31	517.8	A	High	6	31	4	1	2021	396.0	-1.9500000000000455
397	2021-02-01	483.8499999999999	A	High	0	1	5	2	2021	397.0	-33.950000000000045
398	2021-02-02	453.8999999999999	A	High	1	2	5	2	2021	398.0	-29.94999999999999
399	2021-02-03	457.94999999999993	A	High	2	3	5	2	2021	399.0	4.050000000000011
400	2021-02-04	474.99999999999994	A	High	3	4	5	2	2021	400.0	17.05000000000001
401	2021-02-05	484.04999999999995	A	High	4	5	5	2	2021	401.0	9.050000000000011
402	2021-02-06	487.0999999999999	A	High	5	6	5	2	2021	402.0	3.0499999999999545
403	2021-02-07	474.1499999999999	A	High	6	7	5	2	2021	403.0	-12.949999999999989
404	2021-02-08	430.19999999999993	A	High	0	8	6	2	2021	404.0	-43.94999999999999
405	2021-02-09	456.24999999999994	A	High	1	9	6	2	2021	405.0	26.05000000000001
406	2021-02-10	505.29999999999995	A	High	2	10	6	2	2021	406.0	49.05000000000001
407	2021-02-11	444.3499999999999	A	High	3	11	6	2	2021	407.0	-60.950000000000045
408	2021-02-12	483.3999999999999	A	High	4	12	6	2	2021	408.0	39.05000000000001
409	2021-02-13	427.44999999999993	A	High	5	13	6	2	2021	409.0	-55.94999999999999
410	2021-02-14	489.49999999999994	A	High	6	14	6	2	2021	410.0	62.05000000000001
411	2021-02-15	458.54999999999995	A	High	0	15	7	2	2021	411.0	-30.94999999999999
412	2021-02-16	499.5999999999999	A	High	1	16	7	2	2021	412.0	41.049999999999955
413	2021-02-17	409.6499999999999	A	High	2	17	7	2	2021	413.0	-89.94999999999999
414	2021-02-18	466.69999999999993	A	High	3	18	7	2	2021	414.0	57.05000000000001
415	2021-02-19	457.74999999999994	A	High	4	19	7	2	2021	415.0	-8.949999999999989
416	2021-02-20	486.79999999999995	A	High	5	20	7	2	2021	416.0	29.05000000000001
417	2021-02-21	457.8499999999999	A	High	6	21	7	2	2021	417.0	-28.950000000000045
418	2021-02-22	466.8999999999999	A	High	0	22	8	2	2021	418.0	9.050000000000011
419	2021-02-23	411.94999999999993	A	High	1	23	8	2	2021	419.0	-54.94999999999999
420	2021-02-24	424.99999999999994	A	High	2	24	8	2	2021	420.0	13.050000000000011
421	2021-02-25	439.0499999999999	A	High	3	25	8	2	2021	421.0	14.049999999999955
422	2021-02-26	473.0999999999999	A	High	4	26	8	2	2021	422.0	34.05000000000001
423	2021-02-27	412.1499999999999	A	High	5	27	8	2	2021	423.0	-60.94999999999999
424	2021-02-28	443.19999999999993	A	High	6	28	8	2	2021	424.0	31.05000000000001
425	2021-03-01	462.24999999999994	A	High	0	1	9	3	2021	425.0	19.05000000000001
426	2021-03-02	486.2999999999999	A	High	1	2	9	3	2021	426.0	24.049999999999955
427	2021-03-03	486.3499999999999	A	High	2	3	9	3	2021	427.0	0.05000000000001137
428	2021-03-04	497.3999999999999	A	High	3	4	9	3	2021	428.0	11.050000000000011
429	2021-03-05	471.44999999999993	A	High	4	5	9	3	2021	429.0	-25.94999999999999
430	2021-03-06	500.49999999999994	A	High	5	6	9	3	2021	430.0	29.05000000000001
431	2021-03-07	446.5499999999999	A	High	6	7	9	3	2021	431.0	-53.950000000000045
432	2021-03-08	445.5999999999999	A	High	0	8	10	3	2021	432.0	-0.9499999999999886
433	2021-03-09	473.6499999999999	A	High	1	9	10	3	2021	433.0	28.05000000000001
434	2021-03-10	451.69999999999993	A	High	2	10	10	3	2021	434.0	-21.94999999999999
435	2021-03-11	446.74999999999994	A	High	3	11	10	3	2021	435.0	-4.949999999999989
436	2021-03-12	505.7999999999999	A	High	4	12	10	3	2021	436.0	59.049999999999955
437	2021-03-13	474.8499999999999	A	High	5	13	10	3	2021	437.0	-30.94999999999999
438	2021-03-14	468.8999999999999	A	High	6	14	10	3	2021	438.0	-5.949999999999989
439	2021-03-15	518.9499999999999	A	High	0	15	11	3	2021	439.0	50.05000000000001
440	2021-03-16	518.0	A	High	1	16	11	3	2021	440.0	-0.9499999999999318
441	2021-03-17	544.05	A	High	2	17	11	3	2021	441.0	26.049999999999955
442	2021-03-18	501.0999999999999	A	High	3	18	11	3	2021	442.0	-42.950000000000045
443	2021-03-19	563.1499999999999	A	High	4	19	11	3	2021	443.0	62.049999999999955
444	2021-03-20	519.1999999999999	A	High	5	20	11	3	2021	444.0	-43.94999999999993
445	2021-03-21	534.25	A	High	6	21	11	3	2021	445.0	15.050000000000068
446	2021-03-22	577.3	A	High	0	22	12	3	2021	446.0	43.049999999999955
447	2021-03-23	537.3499999999999	A	High	1	23	12	3	2021	447.0	-39.950000000000045
448	2021-03-24	574.3999999999999	A	High	2	24	12	3	2021	448.0	37.049999999999955
449	2021-03-25	566.4499999999999	A	High	3	25	12	3	2021	449.0	-7.949999999999932
450	2021-03-26	582.5	A	High	4	26	12	3	2021	450.0	16.050000000000068
451	2021-03-27	571.55	A	High	5	27	12	3	2021	451.0	-10.950000000000045
452	2021-03-28	548.5999999999999	A	High	6	28	12	3	2021	452.0	-22.950000000000045
453	2021-03-29	623.6499999999999	A	High	0	29	13	3	2021	453.0	75.04999999999995
454	2021-03-30	551.6999999999999	A	High	1	30	13	3	2021	454.0	-71.94999999999993
455	2021-03-31	578.75	A	High	2	31	13	3	2021	455.0	27.050000000000068
456	2021-04-01	563.8	A	High	3	1	13	4	2021	456.0	-14.950000000000045
457	2021-04-02	589.8499999999999	A	High	4	2	13	4	2021	457.0	26.049999999999955
458	2021-04-03	656.8999999999999	A	High	5	3	13	4	2021	458.0	67.04999999999995
459	2021-04-04	648.9499999999999	A	High	6	4	13	4	2021	459.0	-7.949999999999932
460	2021-04-05	614.0	A	High	0	5	14	4	2021	460.0	-34.94999999999993
461	2021-04-06	652.05	A	High	1	6	14	4	2021	461.0	38.049999999999955
462	2021-04-07	622.0999999999999	A	High	2	7	14	4	2021	462.0	-29.950000000000045
463	2021-04-08	646.1499999999999	A	High	3	8	14	4	2021	463.0	24.049999999999955
464	2021-04-09	670.1999999999999	A	High	4	9	14	4	2021	464.0	24.050000000000068
465	2021-04-10	642.25	A	High	5	10	14	4	2021	465.0	-27.949999999999932
466	2021-04-11	649.3	A	High	6	11	14	4	2021	466.0	7.0499999999999545
467	2021-04-12	645.3499999999999	A	High	0	12	15	4	2021	467.0	-3.9500000000000455
468	2021-04-13	648.3999999999999	A	High	1	13	15	4	2021	468.0	3.0499999999999545
469	2021-04-14	692.4499999999999	A	High	2	14	15	4	2021	469.0	44.05000000000007
470	2021-04-15	650.5	A	High	3	15	15	4	2021	470.0	-41.94999999999993
471	2021-04-16	652.55	A	High	4	16	15	4	2021	471.0	2.0499999999999545
472	2021-04-17	687.5999999999999	A	High	5	17	15	4	2021	472.0	35.049999999999955
473	2021-04-18	709.6499999999999	A	High	6	18	15	4	2021	473.0	22.049999999999955
474	2021-04-19	684.6999999999999	A	High	0	19	16	4	2021	474.0	-24.949999999999932
475	2021-04-20	700.75	A	High	1	20	16	4	2021	475.0	16.050000000000068
476	2021-04-21	706.8	A	High	2	21	16	4	2021	476.0	6.0499999999999545
477	2021-04-22	665.8499999999999	A	High	3	22	16	4	2021	477.0	-40.950000000000045
478	2021-04-23	720.8999999999999	A	High	4	23	16	4	2021	478.0	55.049999999999955
479	2021-04-24	713.9499999999999	A	High	5	24	16	4	2021	479.0	-6.949999999999932
480	2021-04-25	700.9999999999999	A	High	6	25	16	4	2021	480.0	-12.950000000000045
481	2021-04-26	725.05	A	High	0	26	17	4	2021	481.0	24.050000000000068
482	2021-04-27	736.0999999999999	A	High	1	27	17	4	2021	482.0	11.049999999999955
483	2021-04-28	719.1499999999999	A	High	2	28	17	4	2021	483.0	-16.950000000000045
484	2021-04-29	688.1999999999999	A	High	3	29	17	4	2021	484.0	-30.949999999999932
485	2021-04-30	735.2499999999999	A	High	4	30	17	4	2021	485.0	47.049999999999955
486	2021-05-01	728.3	A	High	5	1	17	5	2021	486.0	-6.949999999999932
487	2021-05-02	737.3499999999999	A	High	6	2	17	5	2021	487.0	9.049999999999955
488	2021-05-03	736.3999999999999	A	High	0	3	18	5	2021	488.0	-0.9500000000000455
489	2021-05-04	743.4499999999999	A	High	1	4	18	5	2021	489.0	7.050000000000068
490	2021-05-05	719.4999999999999	A	High	2	5	18	5	2021	490.0	-23.950000000000045
491	2021-05-06	698.55	A	High	3	6	18	5	2021	491.0	-20.949999999999932
492	2021-05-07	678.5999999999999	A	High	4	7	18	5	2021	492.0	-19.950000000000045
493	2021-05-08	740.6499999999999	A	High	5	8	18	5	2021	493.0	62.049999999999955
494	2021-05-09	716.6999999999999	A	High	6	9	18	5	2021	494.0	-23.949999999999932
495	2021-05-10	753.7499999999999	A	High	0	10	19	5	2021	495.0	37.049999999999955
496	2021-05-11	685.8	A	High	1	11	19	5	2021	496.0	-67.94999999999993
497	2021-05-12	705.8499999999999	A	High	2	12	19	5	2021	497.0	20.049999999999955
498	2021-05-13	712.8999999999999	A	High	3	13	19	5	2021	498.0	7.0499999999999545
499	2021-05-14	682.9499999999999	A	High	4	14	19	5	2021	499.0	-29.949999999999932
500	2021-05-15	693.9999999999999	A	High	5	15	19	5	2021	500.0	11.049999999999955
501	2021-05-16	652.05	A	High	6	16	19	5	2021	501.0	-41.94999999999993
502	2021-05-17	710.0999999999999	A	High	0	17	20	5	2021	502.0	58.049999999999955
503	2021-05-18	689.1499999999999	A	High	1	18	20	5	2021	503.0	-20.950000000000045
504	2021-05-19	725.1999999999999	A	High	2	19	20	5	2021	504.0	36.05000000000007
505	2021-05-20	722.2499999999999	A	High	3	20	20	5	2021	505.0	-2.9500000000000455
506	2021-05-21	669.3	A	High	4	21	20	5	2021	506.0	-52.94999999999993
507	2021-05-22	636.3499999999999	A	High	5	22	20	5	2021	507.0	-32.950000000000045
508	2021-05-23	704.3999999999999	A	High	6	23	20	5	2021	508.0	68.04999999999995
509	2021-05-24	675.4499999999999	A	High	0	24	21	5	2021	509.0	-28.949999999999932
510	2021-05-25	660.4999999999999	A	High	1	25	21	5	2021	510.0	-14.950000000000045
511	2021-05-26	629.55	A	High	2	26	21	5	2021	511.0	-30.949999999999932
512	2021-05-27	645.5999999999999	A	High	3	27	21	5	2021	512.0	16.049999999999955
513	2021-05-28	672.6499999999999	A	High	4	28	21	5	2021	513.0	27.049999999999955
514	2021-05-29	671.6999999999999	A	High	5	29	21	5	2021	514.0	-0.9499999999999318
515	2021-05-30	680.7499999999999	A	High	6	30	21	5	2021	515.0	9.049999999999955
516	2021-05-31	631.8	A	High	0	31	22	5	2021	516.0	-48.94999999999993
517	2021-06-01	626.8499999999999	A	High	1	1	22	6	2021	517.0	-4.9500000000000455
518	2021-06-02	657.8999999999999	A	High	2	2	22	6	2021	518.0	31.049999999999955
519	2021-06-03	627.9499999999999	A	High	3	3	22	6	2021	519.0	-29.949999999999932
520	2021-06-04	616.9999999999999	A	High	4	4	22	6	2021	520.0	-10.950000000000045
521	2021-06-05	626.05	A	High	5	5	22	6	2021	521.0	9.050000000000068
522	2021-06-06	617.0999999999999	A	High	6	6	22	6	2021	522.0	-8.950000000000045
523	2021-06-07	594.1499999999999	A	High	0	7	23	6	2021	523.0	-22.950000000000045
524	2021-06-08	570.1999999999999	A	High	1	8	23	6	2021	524.0	-23.949999999999932
525	2021-06-09	600.2499999999999	A	High	2	9	23	6	2021	525.0	30.049999999999955
526	2021-06-10	589.3	A	High	3	10	23	6	2021	526.0	-10.949999999999932
527	2021-06-11	572.3499999999999	A	High	4	11	23	6	2021	527.0	-16.950000000000045
528	2021-06-12	554.3999999999999	A	High	5	12	23	6	2021	528.0	-17.950000000000045
529	2021-06-13	608.4499999999999	A	High	6	13	23	6	2021	529.0	54.05000000000007
530	2021-06-14	579.4999999999999	A	High	0	14	24	6	2021	530.0	-28.950000000000045
531	2021-06-15	560.55	A	High	1	15	24	6	2021	531.0	-18.949999999999932
532	2021-06-16	594.5999999999999	A	High	2	16	24	6	2021	532.0	34.049999999999955
533	2021-06-17	588.6499999999999	A	High	3	17	24	6	2021	533.0	-5.9500000000000455
534	2021-06-18	543.6999999999999	A	High	4	18	24	6	2021	534.0	-44.94999999999993
535	2021-06-19	553.7499999999999	A	High	5	19	24	6	2021	535.0	10.049999999999955
536	2021-06-20	607.8	A	High	6	20	24	6	2021	536.0	54.05000000000007
537	2021-06-21	598.8499999999999	A	High	0	21	25	6	2021	537.0	-8.950000000000045
538	2021-06-22	595.8999999999999	A	High	1	22	25	6	2021	538.0	-2.9500000000000455
539	2021-06-23	601.9499999999999	A	High	2	23	25	6	2021	539.0	6.050000000000068
540	2021-06-24	576.9999999999999	A	High	3	24	25	6	2021	540.0	-24.950000000000045
541	2021-06-25	622.05	A	High	4	25	25	6	2021	541.0	45.05000000000007
542	2021-06-26	617.0999999999999	A	High	5	26	25	6	2021	542.0	-4.9500000000000455
543	2021-06-27	547.1499999999999	A	High	6	27	25	6	2021	543.0	-69.95000000000005
544	2021-06-28	570.1999999999999	A	High	0	28	26	6	2021	544.0	23.050000000000068
545	2021-06-29	579.2499999999999	A	High	1	29	26	6	2021	545.0	9.049999999999955
546	2021-06-30	557.3	A	High	2	30	26	6	2021	546.0	-21.949999999999932
547	2021-07-01	551.3499999999999	A	High	3	1	26	7	2021	547.0	-5.9500000000000455
548	2021-07-02	616.3999999999999	A	High	4	2	26	7	2021	548.0	65.04999999999995
549	2021-07-03	611.4499999999999	A	High	5	3	26	7	2021	549.0	-4.949999999999932
550	2021-07-04	597.4999999999999	A	High	6	4	26	7	2021	550.0	-13.950000000000045
551	2021-07-05	609.55	A	High	0	5	27	7	2021	551.0	12.050000000000068
552	2021-07-06	630.5999999999999	A	High	1	6	27	7	2021	552.0	21.049999999999955
553	2021-07-07	590.6499999999999	A	High	2	7	27	7	2021	553.0	-39.950000000000045
554	2021-07-08	571.6999999999999	A	High	3	8	27	7	2021	554.0	-18.949999999999932
555	2021-07-09	647.7499999999999	A	High	4	9	27	7	2021	555.0	76.04999999999995
556	2021-07-10	610.8	A	High	5	10	27	7	2021	556.0	-36.94999999999993
557	2021-07-11	591.8499999999999	A	High	6	11	27	7	2021	557.0	-18.950000000000045
558	2021-07-12	617.8999999999999	A	High	0	12	28	7	2021	558.0	26.049999999999955
559	2021-07-13	625.9499999999999	A	High	1	13	28	7	2021	559.0	8.050000000000068
560	2021-07-14	661.9999999999999	A	High	2	14	28	7	2021	560.0	36.049999999999955
561	2021-07-15	636.05	A	High	3	15	28	7	2021	561.0	-25.949999999999932
562	2021-07-16	645.0999999999999	A	High	4	16	28	7	2021	562.0	9.049999999999955
563	2021-07-17	637.1499999999999	A	High	5	17	28	7	2021	563.0	-7.9500000000000455
564	2021-07-18	682.1999999999999	A	High	6	18	28	7	2021	564.0	45.05000000000007
565	2021-07-19	632.2499999999999	A	High	0	19	29	7	2021	565.0	-49.950000000000045
566	2021-07-20	698.3	A	High	1	20	29	7	2021	566.0	66.05000000000007
567	2021-07-21	688.3499999999999	A	High	2	21	29	7	2021	567.0	-9.950000000000045
568	2021-07-22	652.3999999999999	A	High	3	22	29	7	2021	568.0	-35.950000000000045
569	2021-07-23	667.4499999999999	A	High	4	23	29	7	2021	569.0	15.050000000000068
570	2021-07-24	695.4999999999999	A	High	5	24	29	7	2021	570.0	28.049999999999955
571	2021-07-25	721.55	A	High	6	25	29	7	2021	571.0	26.050000000000068
572	2021-07-26	725.5999999999999	A	High	0	26	30	7	2021	572.0	4.0499999999999545
573	2021-07-27	688.6499999999999	A	High	1	27	30	7	2021	573.0	-36.950000000000045
574	2021-07-28	715.6999999999999	A	High	2	28	30	7	2021	574.0	27.050000000000068
575	2021-07-29	709.7499999999999	A	High	3	29	30	7	2021	575.0	-5.9500000000000455
576	2021-07-30	700.8	A	High	4	30	30	7	2021	576.0	-8.949999999999932
577	2021-07-31	721.8499999999999	A	High	5	31	30	7	2021	577.0	21.049999999999955
578	2021-08-01	721.8999999999999	A	High	6	1	30	8	2021	578.0	0.049999999999954525
579	2021-08-02	774.9499999999999	A	High	0	2	31	8	2021	579.0	53.05000000000007
580	2021-08-03	727.9999999999999	A	High	1	3	31	8	2021	580.0	-46.950000000000045
581	2021-08-04	742.0499999999998	A	High	2	4	31	8	2021	581.0	14.049999999999955
582	2021-08-05	802.0999999999999	A	High	3	5	31	8	2021	582.0	60.05000000000007
583	2021-08-06	769.1499999999999	A	High	4	6	31	8	2021	583.0	-32.950000000000045
584	2021-08-07	756.1999999999999	A	High	5	7	31	8	2021	584.0	-12.949999999999932
585	2021-08-08	734.2499999999999	A	High	6	8	31	8	2021	585.0	-21.950000000000045
586	2021-08-09	745.2999999999998	A	High	0	9	32	8	2021	586.0	11.049999999999955
587	2021-08-10	822.3499999999999	A	High	1	10	32	8	2021	587.0	77.05000000000007
588	2021-08-11	788.3999999999999	A	High	2	11	32	8	2021	588.0	-33.950000000000045
589	2021-08-12	769.4499999999999	A	High	3	12	32	8	2021	589.0	-18.949999999999932
